120.636	0	0	0.0	 
177.069	0.000267866	2.02053e-06	0.0	 
259.902	0.000101327	4.2244e-07	0.0	 
381.484	3.90691e-05	9.04926e-08	0.0	 
559.942	1.52548e-05	4.87146e-08	0.0	 
821.883	5.70163e-06	2.39105e-08	0.0	 
1206.36	2.06995e-06	1.11255e-08	0.0	 
1770.69	7.6252e-07	5.21376e-09	0.0	 
2599.02	2.76039e-07	2.59759e-09	0.0	 
3814.84	9.69961e-08	1.20807e-09	0.0	 
5599.42	3.47736e-08	6.10496e-10	0.0	 
8218.83	1.229e-08	3.10117e-10	0.0	 
12063.6	4.47035e-09	1.51494e-10	0.0	 
17706.9	1.75249e-09	8.54685e-11	0.0	 
25990.2	6.66075e-10	4.1869e-11	0.0	 
38148.4	2.88176e-10	2.29617e-11	0.0	 
55994.2	1.3389e-10	1.2304e-11	0.0	 
82188.3	5.52082e-11	6.65784e-12	0.0	 
120636	2.05737e-11	3.23191e-12	0.0	 
177069	8.29396e-12	1.67862e-12	0.0	 
259902	3.22885e-12	9.26533e-13	0.0	 
381484	9.0389e-13	4.3563e-13	0.0	 
559942	1.56841e-13	1.84895e-13	0.0	 
821883	0	0	0.0	 
